City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,sabang,5.8933,95.3214,28.19,72,100,6.84,ID,1722731888
361,onega,63.9061,38.1404,11.98,97,29,1.95,RU,1722731889
362,muisne,0.6,-80.0333,24.01,86,99,3.89,EC,1722731890
363,altai,46.3722,96.2583,18.29,31,8,0.54,MN,1722731891
364,tahe,52.3333,124.7333,16.02,97,100,1.74,CN,1722731892
365,jindabyne,-36.4167,148.6333,8.1,55,99,0.89,AU,1722731894
366,lautoka,-17.6167,177.4667,26.92,69,75,5.66,FJ,1722731895
367,lorengau,-2.0226,147.2712,27.89,82,98,4.72,PG,1722731896
368,deqen,29.9618,90.7188,9.69,85,96,1.11,CN,1722731897
369,barabai,-2.5833,115.3833,28.63,63,15,0.45,ID,1722731898
370,viedma,-40.8135,-62.9967,11.38,31,5,6.14,AR,1722731900
371,changzhi,35.2089,111.7386,27.82,74,100,1.08,CN,1722731901
372,nyurba,63.2842,118.3319,19.63,42,99,1.52,RU,1722731902
373,thief river falls,48.1191,-96.1812,24.53,69,0,4.12,US,1722731903
374,naze,28.3667,129.4833,30.51,74,1,5.26,JP,1722731904
375,lospalos,-8.5186,127.0025,24.13,69,100,4.77,TL,1722731905
376,middlesboro,36.6084,-83.7166,24.0,94,75,0.0,US,1722731906
377,hasaki,35.7333,140.8333,32.38,69,7,2.0,JP,1722731908
378,cornelio procopio,-23.1811,-50.6467,19.33,43,21,1.82,BR,1722731909
379,coxim,-18.5067,-54.76,25.18,32,0,1.67,BR,1722731668
380,midvagur,62.0511,-7.1939,11.46,93,100,3.6,FO,1722731911
381,kingscliff,-28.2667,153.5667,19.87,55,29,5.14,AU,1722731912
382,tralee,52.2704,-9.7026,13.21,83,100,2.17,IE,1722731335
383,zhangatas,43.5667,69.75,22.98,30,0,2.65,KZ,1722731915
384,fale old settlement,-9.3852,-171.2468,27.87,77,100,6.12,TK,1722731917
385,corn island,12.1694,-83.0418,28.13,82,100,5.42,NI,1722731918
386,crucecita,-28.95,-58.9833,17.49,70,27,7.11,AR,1722731919
387,sake,-1.5736,29.045,17.02,68,15,0.4,CD,1722731920
388,gunjur,13.2019,-16.7339,26.04,94,75,0.0,GM,1722731922
389,mejit,10.2753,170.8646,28.26,77,4,3.88,MH,1722731923
390,les anglais,18.3054,-74.2197,26.29,82,11,2.18,HT,1722731924
391,queenstown,-31.8976,26.8753,13.8,29,71,3.8,ZA,1722731925
392,zhaozhou,45.6833,125.3167,22.58,98,100,3.99,CN,1722731926
393,sidhi,24.4167,81.8833,24.56,93,100,9.25,IN,1722731927
394,fomboni,-12.28,43.7425,24.89,65,93,4.15,KM,1722731929
395,port alfred,-33.5906,26.891,19.14,33,82,4.39,ZA,1722731344
396,tver,56.8619,35.8931,12.54,96,29,2.21,RU,1722731931
397,gwadar,25.1216,62.3254,27.78,84,93,2.59,PK,1722731932
398,sandnessjoen,66.0217,12.6316,17.29,80,9,6.6,NO,1722731934
399,jayuya,18.2186,-66.5916,25.69,91,17,1.07,PR,1722731936
400,alice springs,-23.7,133.8833,14.75,41,75,3.6,AU,1722731937
401,sicuani,-14.2694,-71.2261,10.87,45,1,2.59,PE,1722731938
402,belel,7.05,14.4333,15.27,95,100,1.33,CM,1722731939
403,moyamba,8.1667,-12.4333,22.94,98,100,1.34,SL,1722731940
404,hammerfest,70.6634,23.6821,13.25,76,0,1.54,NO,1722731906
405,galesong,-5.3166,119.3661,25.01,61,20,1.25,ID,1722731943
406,bereket,39.2446,55.5154,29.25,33,4,1.53,TM,1722731944
407,pagar alam,-4.0167,103.2667,23.3,82,62,0.39,ID,1722731945
408,sao mateus,-18.7161,-39.8589,20.82,92,21,2.79,BR,1722731946
409,constitucion,-35.3333,-72.4167,10.14,78,100,1.96,CL,1722731944
410,ormara,25.2088,64.6357,28.07,84,100,1.27,PK,1722731948
411,pahrump,36.2083,-115.9839,40.25,17,0,3.13,US,1722731950
412,severodvinsk,64.5635,39.8302,11.06,92,0,3.09,RU,1722731951
413,popondetta,-8.7537,148.2534,30.41,55,86,1.79,PG,1722731952
414,russkiy,43.0147,131.8642,20.92,87,100,8.22,RU,1722731953
415,veraval,20.9,70.3667,27.5,88,100,7.89,IN,1722731954
416,zliten,32.4674,14.5687,28.44,34,0,4.69,LY,1722731955
417,lagonegro,40.1283,15.7615,20.69,59,5,3.2,IT,1722731957
418,guerrero negro,27.9769,-114.0611,23.02,69,7,7.6,MX,1722731858
419,overland park,38.9822,-94.6708,32.84,51,0,2.06,US,1722731335
420,toliara,-23.35,43.6667,16.74,84,0,4.33,MG,1722731960
421,inhambane,-23.865,35.3833,19.49,86,0,2.68,MZ,1722731961
422,regina,50.4501,-104.6178,25.99,37,20,5.66,CA,1722731538
423,bocas del toro,9.3333,-82.25,25.59,83,99,2.37,PA,1722731964
424,ierapetra,35.01,25.7353,26.19,42,0,1.79,GR,1722731965
425,west bay,19.3667,-81.4167,30.04,70,40,3.09,KY,1722731764
426,east london,-33.0153,27.9116,19.51,29,86,5.03,ZA,1722731967
427,rauma,61.1272,21.5113,12.02,84,8,0.9,FI,1722731968
428,tamanrasset,22.785,5.5228,26.95,29,0,2.57,DZ,1722731969
429,stephenville,32.2207,-98.2023,35.09,29,0,1.54,US,1722731971
430,casino,-28.8667,153.05,18.09,54,60,0.74,AU,1722731972
431,miles city,46.4083,-105.8406,35.54,14,0,4.63,US,1722731861
432,belmonte,-15.8631,-38.8828,21.96,87,16,3.52,BR,1722731974
433,el granada,37.5027,-122.4694,29.27,73,20,10.29,US,1722731975
434,smithers,54.7804,-127.1743,29.18,15,0,4.12,CA,1722731976
435,pumiao,22.75,108.4833,28.22,81,42,3.79,CN,1722731978
436,machico,32.7,-16.7667,23.35,77,20,7.72,PT,1722731979
437,polyarnyy,69.1989,33.4478,9.2,92,12,2.64,RU,1722731980
438,new plymouth,-39.0667,174.0833,14.34,100,100,1.58,NZ,1722731981
439,prince rupert,54.3161,-130.3201,18.05,77,0,5.14,CA,1722731758
440,nelson bay,-32.7167,152.15,12.83,79,98,0.89,AU,1722731983
441,tutoia,-2.7619,-42.2744,25.97,81,0,5.25,BR,1722731985
442,kayes,14.0,-11.0,24.33,87,100,4.25,ML,1722731986
443,fort wellington,6.4,-57.6,26.61,79,100,2.7,GY,1722731987
444,merizo village,13.2658,144.6691,28.88,87,100,8.99,GU,1722731989
445,nan,18.8333,100.6667,24.01,100,40,1.54,TH,1722731990
446,sorso,40.8,8.5772,21.27,91,6,2.42,IT,1722731992
447,la ronge,55.1001,-105.2842,21.14,46,100,2.57,CA,1722731993
448,khenchela,35.4358,7.1433,20.39,59,0,1.87,DZ,1722731994
449,novyy urgal,51.0736,132.5642,24.01,46,100,0.65,RU,1722731995
450,novoanninskiy,50.5287,42.6747,19.2,60,100,1.81,RU,1722731996
451,gulu,2.7746,32.299,17.47,94,42,1.57,UG,1722731997
452,robertsport,6.7533,-11.3686,24.99,86,100,5.45,LR,1722731998
453,hamza,40.4264,71.4956,24.97,27,0,0.29,UZ,1722732001
454,qalat,32.1058,66.9083,25.98,53,27,2.01,AF,1722732002
455,varna,43.2167,27.9167,21.6,83,0,0.51,BG,1722732003
456,batumi,41.6416,41.6359,21.99,88,75,3.6,GE,1722732004
457,contamana,-7.3333,-75.0167,27.93,48,76,1.62,PE,1722732006
458,asheboro,35.7079,-79.8136,23.79,87,40,3.09,US,1722732007
459,khanty-mansiysk,61.0042,69.0019,17.06,100,1,0.0,RU,1722732008
460,mitchell,43.7094,-98.0298,33.99,52,0,4.63,US,1722731805
461,al kharijah,25.4514,30.5464,31.11,21,5,4.06,EG,1722731492
462,kill devil hills,36.0307,-75.676,28.88,82,0,8.23,US,1722731821
463,gazojak,41.1875,61.4036,27.18,24,41,3.5,TM,1722732013
464,berdigestyakh,62.0989,126.6992,21.12,34,44,2.67,RU,1722732014
465,hirara,24.8,125.2833,31.15,74,40,4.63,JP,1722732016
466,porto novo,6.4965,2.6036,23.39,92,39,2.64,BJ,1722732017
467,zalari,53.5584,102.5065,19.47,79,1,2.68,RU,1722732018
468,tsiombe,-25.3,45.4833,16.09,92,1,1.04,MG,1722732020
469,ixtapa,20.7,-105.2,27.9,94,100,2.06,MX,1722732021
470,sur,22.5667,59.5289,31.16,60,100,2.57,OM,1722731833
471,cranbrook,49.4999,-115.7688,31.91,25,75,6.69,CA,1722732023
472,luderitz,-26.6481,15.1594,13.13,91,90,4.02,NA,1722732024
473,azadshahr,34.7909,48.5707,18.27,32,0,1.03,IR,1722732025
474,santa elena de uairen,4.6167,-61.1333,19.86,91,100,1.72,VE,1722732027
475,orange walk,17.8333,-88.8333,24.5,96,74,2.01,BZ,1722732028
476,soyaux,45.65,0.2,16.49,77,0,1.03,FR,1722732029
477,vernon,50.2581,-119.2691,37.64,19,0,1.54,CA,1722731793
478,woolgoolga,-30.1106,153.2007,17.8,68,89,2.14,AU,1722732031
479,nova vicosa,-17.8919,-39.3719,22.43,87,1,4.57,BR,1722731549
480,belabo,4.9333,13.3,20.31,98,100,1.59,CM,1722732034
481,arrifes,37.7667,-25.7,21.14,83,20,2.57,PT,1722732036
482,al fintas,29.1739,48.1211,36.07,28,0,2.24,KW,1722732038
483,shakiso,5.75,38.9167,15.16,93,100,0.39,ET,1722732039
484,kamaishi,39.2667,141.8833,28.7,70,3,2.79,JP,1722731472
485,yeniseysk,58.4497,92.1703,17.31,67,0,2.47,RU,1722732041
486,saguenay,48.4168,-71.0657,21.06,90,100,1.03,CA,1722731868
487,riviere-du-loup,47.8304,-69.5342,20.15,94,100,3.09,CA,1722732043
488,monte mor,-22.9467,-47.3158,23.64,46,0,2.57,BR,1722732045
489,fonte boa,-2.4959,-66.2662,24.32,91,51,0.65,BR,1722732046
490,juneau,58.3019,-134.4197,19.0,82,75,5.14,US,1722732047
491,mugia,43.1041,-9.2179,18.28,89,1,3.87,ES,1722732048
492,koidu,8.4167,-10.8333,21.72,100,88,0.75,SL,1722732049
493,vila velha,-20.3297,-40.2925,21.08,97,100,1.34,BR,1722731789
494,bentiu,9.2333,29.8333,24.31,74,16,1.03,SS,1722732052
495,moyale,3.5167,39.0584,19.84,66,98,5.22,KE,1722732054
496,litchfield,41.7668,-73.2501,22.11,91,100,0.69,US,1722732055
497,tazacorte,28.629,-17.9293,22.54,78,0,7.2,ES,1722732056
498,magistral'nyy,56.1725,107.4458,17.7,80,99,0.93,RU,1722732058
499,san bernardo del viento,9.3533,-75.9524,27.24,81,99,3.52,CO,1722732059
500,burkburnett,34.0979,-98.5706,37.38,23,0,7.2,US,1722732060
501,itoman,26.1247,127.6694,32.21,76,20,6.17,JP,1722732061
502,ceelbuur,4.685,46.6176,23.04,82,55,7.3,SO,1722732063
503,holualoa,19.6228,-155.9522,28.08,75,0,6.69,US,1722731846
504,santiago de cuba,20.0247,-75.8219,29.06,79,40,2.06,CU,1722732065
505,brookings,44.3114,-96.7984,29.19,70,100,4.28,US,1722732067
506,weno,7.4515,151.8468,29.97,84,100,2.57,FM,1722732068
507,puerto san jose,13.9256,-90.8244,30.03,85,40,2.06,GT,1722732069
508,plesetsk,62.708,40.2916,12.34,99,37,1.95,RU,1722732070
509,tual,-5.6667,132.75,25.32,87,19,9.27,ID,1722731675
510,rongelap,11.1635,166.8941,28.46,75,5,2.62,MH,1722732072
511,carauari,-4.8828,-66.8958,24.02,85,54,0.93,BR,1722732073
512,kerikeri,-35.2268,173.9474,14.95,80,100,3.13,NZ,1722732075
513,namsos,64.4662,11.4957,17.95,72,21,4.63,NO,1722732076
514,choibalsan,48.0667,114.5,20.08,82,100,2.27,MN,1722732077
515,kirkwall,58.9848,-2.9587,12.03,87,75,1.54,GB,1722732078
516,zhanaozen,43.3,52.8,26.69,35,10,2.61,KZ,1722732074
517,figueres,42.2664,2.9616,24.21,66,0,3.13,ES,1722732081
518,barra de santo antonio,-9.4047,-35.5072,21.6,84,41,6.79,BR,1722732082
519,urangan,-25.3,152.9,19.4,59,100,2.49,AU,1722732083
520,aasiaat,68.7098,-52.8699,3.88,83,2,2.76,GL,1722732084
521,kas,36.2018,29.6377,27.45,63,0,1.35,TR,1722732086
522,belalcazar,2.6547,-75.9928,14.03,95,96,1.49,CO,1722732087
523,okha,53.5739,142.9478,17.31,52,2,1.92,RU,1722732088
524,ikwiriri,-7.9562,38.9716,19.3,95,5,0.44,TZ,1722732089
525,dschang,5.4456,10.055,16.87,98,100,1.2,CM,1722732091
526,fauske,67.2588,15.3918,18.58,70,13,2.58,NO,1722732093
527,promyshlennaya,54.9159,85.6385,18.53,93,69,4.34,RU,1722732095
528,madang,-5.2246,145.7966,30.38,63,12,2.41,PG,1722732096
529,plettenberg bay,-34.0527,23.3716,14.42,67,100,7.92,ZA,1722732097
530,cromer,52.9312,1.2989,13.41,77,100,2.48,GB,1722732098
531,fuglafjordur,62.244,-6.814,11.26,95,12,4.74,FO,1722732093
532,pokhara,28.2333,83.9833,21.75,96,100,0.21,NP,1722732101
533,tongchuanshi,35.0806,109.0897,26.01,67,19,1.69,CN,1722732102
534,sosnovka,56.255,51.2842,13.73,97,76,2.27,RU,1722732103
535,nagqu,31.5,92.0,5.94,77,10,1.2,CN,1722731718
536,princeville,45.7668,-61.2985,23.16,93,100,4.12,CA,1722732105
537,tomatlan,19.9333,-105.25,28.08,80,99,1.27,MX,1722732107
538,bahir dar,11.5936,37.3908,16.18,96,100,0.29,ET,1722732108
539,privas,44.5833,4.5,17.71,76,8,2.77,FR,1722732109
540,yantarnyy,54.8717,19.9381,13.92,75,71,4.16,RU,1722732110
541,randfontein,-26.1844,27.702,14.27,34,0,4.17,ZA,1722732112
542,dinga,32.6398,73.722,28.45,78,6,4.14,PK,1722732113
543,malaya vishera,58.8454,32.2222,13.09,97,100,1.47,RU,1722732114
544,sarkand,45.41,79.9186,26.46,27,0,2.15,KZ,1722732116
545,bodo,67.28,14.405,18.58,70,75,6.17,NO,1722732117
546,bonny,4.4522,7.1681,25.24,81,100,3.53,NG,1722732118
547,kiruna,67.8557,20.2251,12.51,94,100,1.03,SE,1722732074
548,ust'-ilimsk,58.0006,102.6619,13.88,90,100,1.69,RU,1722732120
549,huanuco,-9.9329,-76.2415,17.52,81,79,2.18,PE,1722731897
550,gunnedah,-30.9833,150.25,13.02,51,100,1.1,AU,1722732123
551,zelenogorskiy,55.0333,87.0,18.36,94,97,3.67,RU,1722732124
552,wenatchee,47.4235,-120.3103,36.14,28,0,5.14,US,1722732127
553,huruta,8.15,39.35,15.81,83,100,1.62,ET,1722732128
554,ust-tsilma,65.441,52.1498,15.32,71,81,4.5,RU,1722732130
555,saint-pierre,-21.3393,55.4781,18.09,63,0,3.6,RE,1722732131
556,macusani,-14.0833,-70.4333,1.69,92,22,1.59,PE,1722731635
557,korla,41.7597,86.1469,31.06,25,99,5.67,CN,1722732097
558,novodvinsk,64.4165,40.8122,10.86,98,17,2.1,RU,1722732135
559,castillos,-34.1667,-53.8333,11.06,93,15,3.02,UY,1722732136
560,monduli,-3.3,36.45,12.37,91,13,2.41,TZ,1722732137
561,saint-francois,46.4154,3.9054,17.6,88,0,1.03,FR,1722731620
562,selkirk,50.1436,-96.8845,22.82,62,0,4.02,CA,1722732085
563,cooper's town,26.8667,-77.5167,28.9,79,100,9.79,BS,1722732140
564,berrotaran,-32.451,-64.3887,8.92,38,100,0.14,AR,1722732142
565,oak island,33.9166,-78.1611,29.03,88,40,2.57,US,1722731869
566,saint-paul,-21.0096,55.2707,18.33,88,1,1.35,RE,1722732144
567,shima,24.4478,117.8111,31.01,74,6,0.94,CN,1722732145
568,maceio,-9.6658,-35.7353,21.69,100,100,3.09,BR,1722731895
569,palopo,-2.9996,120.1921,26.46,73,100,1.3,ID,1722732148
570,zharkent,44.1628,80.0,27.32,29,0,1.8,KZ,1722732075
571,sarmiento,-45.5882,-69.07,6.66,51,5,11.25,AR,1722732150
572,tidjikja,18.5564,-11.4271,26.74,75,100,4.79,MR,1722732151
573,swan hill,-35.3378,143.5544,12.83,57,100,2.31,AU,1722732152
